⚠️ File truncated for preview (showing first 0.5MB of 3.4MB)
────────────────────────────────────────────────────────────

timestamp,facility,energy_consumption_kwh,energy_cost_usd,energy_rate_per_kwh,rate_period,water_produced_gallons,energy_efficiency_gal_per_kwh
2024-01-31 15:00:00,Desalination-Plant,1263.08,227.35,0.18,Peak,631.5,0.5
2024-01-31 15:00:00,Booster-Station-1,446.42,80.36,0.18,Peak,535.7,1.2
2024-01-31 15:00:00,Booster-Station-2,509.4,91.69,0.18,Peak,611.3,1.2
2024-01-31 15:00:00,Admin-Building,105.98,19.08,0.18,Peak,,
2024-01-31 15:00:00,Laboratory,82.04,14.77,0.18,Peak,,
2024-01-31 15:00:00,Operations-Center,77.17,13.89,0.18,Peak,,
2024-01-31 16:00:00,Main-Treatment-Plant,1083.51,195.03,0.18,Peak,541.8,0.5
2024-01-31 16:00:00,North-Pumping-Station,539.35,97.08,0.18,Peak,647.2,1.2
2024-01-31 16:00:00,South-Pumping-Station,443.99,79.92,0.18,Peak,532.8,1.2
2024-01-31 16:00:00,Desalination-Plant,1213.54,218.44,0.18,Peak,606.8,0.5
2024-01-31 16:00:00,Booster-Station-1,431.22,77.62,0.18,Peak,517.5,1.2
2024-01-31 16:00:00,Booster-Station-2,421.21,75.82,0.18,Peak,505.4,1.2
2024-01-31 16:00:00,Admin-Building,67.23,12.1,0.18,Peak,,
2024-01-31 16:00:00,Laboratory,84.57,15.22,0.18,Peak,,
2024-01-31 16:00:00,Operations-Center,50.54,9.1,0.18,Peak,,
2024-01-31 17:00:00,Main-Treatment-Plant,1273.89,229.3,0.18,Peak,636.9,0.5
2024-01-31 17:00:00,North-Pumping-Station,603.48,108.63,0.18,Peak,724.2,1.2
2024-01-31 17:00:00,South-Pumping-Station,442.78,79.7,0.18,Peak,531.3,1.2
2024-01-31 17:00:00,Desalination-Plant,1157.54,208.36,0.18,Peak,578.8,0.5
2024-01-31 17:00:00,Booster-Station-1,416.82,75.03,0.18,Peak,500.2,1.2
2024-01-31 17:00:00,Booster-Station-2,382.43,68.84,0.18,Peak,458.9,1.2
2024-01-31 17:00:00,Admin-Building,81.37,14.65,0.18,Peak,,
2024-01-31 17:00:00,Laboratory,39.88,7.18,0.18,Peak,,
2024-01-31 17:00:00,Operations-Center,96.44,17.36,0.18,Peak,,
2024-01-31 18:00:00,Main-Treatment-Plant,1596.44,287.36,0.18,Peak,798.2,0.5
2024-01-31 18:00:00,North-Pumping-Station,888.68,159.96,0.18,Peak,1066.4,1.2
2024-01-31 18:00:00,South-Pumping-Station,635.33,114.36,0.18,Peak,762.4,1.2
2024-01-31 18:00:00,Desalination-Plant,1667.07,300.07,0.18,Peak,833.5,0.5
2024-01-31 18:00:00,Booster-Station-1,545.4,98.17,0.18,Peak,654.5,1.2
2024-01-31 18:00:00,Booster-Station-2,568.71,102.37,0.18,Peak,682.5,1.2
2024-01-31 18:00:00,Admin-Building,11.13,2.0,0.18,Peak,,
2024-01-31 18:00:00,Laboratory,9.7,1.75,0.18,Peak,,
2024-01-31 18:00:00,Operations-Center,9.2,1.66,0.18,Peak,,
2024-01-31 19:00:00,Main-Treatment-Plant,1693.35,304.8,0.18,Peak,846.7,0.5
2024-01-31 19:00:00,North-Pumping-Station,739.56,133.12,0.18,Peak,887.5,1.2
2024-01-31 19:00:00,South-Pumping-Station,602.53,108.45,0.18,Peak,723.0,1.2
2024-01-31 19:00:00,Desalination-Plant,1792.93,322.73,0.18,Peak,896.5,0.5
2024-01-31 19:00:00,Booster-Station-1,613.6,110.45,0.18,Peak,736.3,1.2
2024-01-31 19:00:00,Booster-Station-2,663.95,119.51,0.18,Peak,796.7,1.2
2024-01-31 19:00:00,Admin-Building,9.43,1.7,0.18,Peak,,
2024-01-31 19:00:00,Laboratory,7.13,1.28,0.18,Peak,,
2024-01-31 19:00:00,Operations-Center,11.83,2.13,0.18,Peak,,
2024-01-31 20:00:00,Main-Treatment-Plant,1622.54,292.06,0.18,Peak,811.3,0.5
2024-01-31 20:00:00,North-Pumping-Station,803.89,144.7,0.18,Peak,964.7,1.2
2024-01-31 20:00:00,South-Pumping-Station,657.74,118.39,0.18,Peak,789.3,1.2
2024-01-31 20:00:00,Desalination-Plant,1761.51,317.07,0.18,Peak,880.8,0.5
2024-01-31 20:00:00,Booster-Station-1,569.42,102.5,0.18,Peak,683.3,1.2
2024-01-31 20:00:00,Booster-Station-2,616.73,111.01,0.18,Peak,740.1,1.2
2024-01-31 20:00:00,Admin-Building,8.29,1.49,0.18,Peak,,
2024-01-31 20:00:00,Laboratory,9.08,1.63,0.18,Peak,,
2024-01-31 20:00:00,Operations-Center,14.86,2.68,0.18,Peak,,
2024-01-31 21:00:00,Main-Treatment-Plant,1789.34,214.72,0.12,Mid,894.7,0.5
2024-01-31 21:00:00,North-Pumping-Station,783.91,94.07,0.12,Mid,940.7,1.2
2024-01-31 21:00:00,South-Pumping-Station,671.68,80.6,0.12,Mid,806.0,1.2
2024-01-31 21:00:00,Desalination-Plant,1730.85,207.7,0.12,Mid,865.4,0.5
2024-01-31 21:00:00,Booster-Station-1,630.44,75.65,0.12,Mid,756.5,1.2
2024-01-31 21:00:00,Booster-Station-2,555.32,66.64,0.12,Mid,666.4,1.2
2024-01-31 21:00:00,Admin-Building,12.86,1.54,0.12,Mid,,
2024-01-31 21:00:00,Laboratory,7.59,0.91,0.12,Mid,,
2024-01-31 21:00:00,Operations-Center,6.97,0.84,0.12,Mid,,
2024-01-31 22:00:00,Main-Treatment-Plant,1247.27,149.67,0.12,Mid,623.6,0.5
2024-01-31 22:00:00,North-Pumping-Station,512.63,61.52,0.12,Mid,615.2,1.2
2024-01-31 22:00:00,South-Pumping-Station,458.36,55.0,0.12,Mid,550.0,1.2
2024-01-31 22:00:00,Desalination-Plant,1322.18,158.66,0.12,Mid,661.1,0.5
2024-01-31 22:00:00,Booster-Station-1,453.09,54.37,0.12,Mid,543.7,1.2
2024-01-31 22:00:00,Booster-Station-2,365.23,43.83,0.12,Mid,438.3,1.2
2024-01-31 22:00:00,Admin-Building,7.0,0.84,0.12,Mid,,
2024-01-31 22:00:00,Laboratory,8.8,1.06,0.12,Mid,,
2024-01-31 22:00:00,Operations-Center,6.34,0.76,0.12,Mid,,
2024-01-31 23:00:00,Main-Treatment-Plant,1285.39,154.25,0.12,Mid,642.7,0.5
2024-01-31 23:00:00,North-Pumping-Station,580.45,69.65,0.12,Mid,696.5,1.2
2024-01-31 23:00:00,South-Pumping-Station,469.91,56.39,0.12,Mid,563.9,1.2
2024-01-31 23:00:00,Desalination-Plant,1362.95,163.55,0.12,Mid,681.5,0.5
2024-01-31 23:00:00,Booster-Station-1,472.05,56.65,0.12,Mid,566.5,1.2
2024-01-31 23:00:00,Booster-Station-2,397.55,47.71,0.12,Mid,477.1,1.2
2024-01-31 23:00:00,Admin-Building,7.68,0.92,0.12,Mid,,
2024-01-31 23:00:00,Laboratory,7.25,0.87,0.12,Mid,,
2024-01-31 23:00:00,Operations-Center,11.07,1.33,0.12,Mid,,
2024-02-01 00:00:00,Main-Treatment-Plant,671.66,53.73,0.08,Off-Peak,335.8,0.5
2024-02-01 00:00:00,North-Pumping-Station,317.73,25.42,0.08,Off-Peak,381.3,1.2
2024-02-01 00:00:00,South-Pumping-Station,230.52,18.44,0.08,Off-Peak,276.6,1.2
2024-02-01 00:00:00,Desalination-Plant,765.41,61.23,0.08,Off-Peak,382.7,0.5
2024-02-01 00:00:00,Booster-Station-1,258.17,20.65,0.08,Off-Peak,309.8,1.2
2024-02-01 00:00:00,Booster-Station-2,294.49,23.56,0.08,Off-Peak,353.4,1.2
2024-02-01 00:00:00,Admin-Building,4.67,0.37,0.08,Off-Peak,,
2024-02-01 00:00:00,Laboratory,5.64,0.45,0.08,Off-Peak,,
2024-02-01 00:00:00,Operations-Center,4.2,0.34,0.08,Off-Peak,,
2024-02-01 01:00:00,Main-Treatment-Plant,717.72,57.42,0.08,Off-Peak,358.9,0.5
2024-02-01 01:00:00,North-Pumping-Station,384.34,30.75,0.08,Off-Peak,461.2,1.2
2024-02-01 01:00:00,South-Pumping-Station,234.58,18.77,0.08,Off-Peak,281.5,1.2
2024-02-01 01:00:00,Desalination-Plant,785.29,62.82,0.08,Off-Peak,392.6,0.5
2024-02-01 01:00:00,Booster-Station-1,264.41,21.15,0.08,Off-Peak,317.3,1.2
2024-02-01 01:00:00,Booster-Station-2,274.55,21.96,0.08,Off-Peak,329.5,1.2
2024-02-01 01:00:00,Admin-Building,5.54,0.44,0.08,Off-Peak,,
2024-02-01 01:00:00,Laboratory,3.4,0.27,0.08,Off-Peak,,
2024-02-01 01:00:00,Operations-Center,6.46,0.52,0.08,Off-Peak,,
2024-02-01 02:00:00,Main-Treatment-Plant,742.8,59.42,0.08,Off-Peak,371.4,0.5
2024-02-01 02:00:00,North-Pumping-Station,410.2,32.82,0.08,Off-Peak,492.2,1.2
2024-02-01 02:00:00,South-Pumping-Station,222.99,17.84,0.08,Off-Peak,267.6,1.2
2024-02-01 02:00:00,Desalination-Plant,713.75,57.1,0.08,Off-Peak,356.9,0.5
2024-02-01 02:00:00,Booster-Station-1,262.47,21.0,0.08,Off-Peak,315.0,1.2
2024-02-01 02:00:00,Booster-Station-2,254.15,20.33,0.08,Off-Peak,305.0,1.2
2024-02-01 02:00:00,Admin-Building,6.13,0.49,0.08,Off-Peak,,
2024-02-01 02:00:00,Laboratory,2.63,0.21,0.08,Off-Peak,,
2024-02-01 02:00:00,Operations-Center,4.76,0.38,0.08,Off-Peak,,
2024-02-01 03:00:00,Main-Treatment-Plant,716.61,57.33,0.08,Off-Peak,358.3,0.5
2024-02-01 03:00:00,North-Pumping-Station,306.0,24.48,0.08,Off-Peak,367.2,1.2
2024-02-01 03:00:00,South-Pumping-Station,285.25,22.82,0.08,Off-Peak,342.3,1.2
2024-02-01 03:00:00,Desalination-Plant,691.9,55.35,0.08,Off-Peak,345.9,0.5
2024-02-01 03:00:00,Booster-Station-1,281.01,22.48,0.08,Off-Peak,337.2,1.2
2024-02-01 03:00:00,Booster-Station-2,265.34,21.23,0.08,Off-Peak,318.4,1.2
2024-02-01 03:00:00,Admin-Building,4.71,0.38,0.08,Off-Peak,,
2024-02-01 03:00:00,Laboratory,4.78,0.38,0.08,Off-Peak,,
2024-02-01 03:00:00,Operations-Center,3.8,0.3,0.08,Off-Peak,,
2024-02-01 04:00:00,Main-Treatment-Plant,668.82,53.51,0.08,Off-Peak,334.4,0.5
2024-02-01 04:00:00,North-Pumping-Station,385.59,30.85,0.08,Off-Peak,462.7,1.2
2024-02-01 04:00:00,South-Pumping-Station,259.81,20.78,0.08,Off-Peak,311.8,1.2
2024-02-01 04:00:00,Desalination-Plant,720.37,57.63,0.08,Off-Peak,360.2,0.5
2024-02-01 04:00:00,Booster-Station-1,268.93,21.51,0.08,Off-Peak,322.7,1.2
2024-02-01 04:00:00,Booster-Station-2,251.28,20.1,0.08,Off-Peak,301.5,1.2
2024-02-01 04:00:00,Admin-Building,3.55,0.28,0.08,Off-Peak,,
2024-02-01 04:00:00,Laboratory,3.22,0.26,0.08,Off-Peak,,
2024-02-01 04:00:00,Operations-Center,3.02,0.24,0.08,Off-Peak,,
2024-02-01 05:00:00,Main-Treatment-Plant,666.71,53.34,0.08,Off-Peak,333.4,0.5
2024-02-01 05:00:00,North-Pumping-Station,350.82,28.07,0.08,Off-Peak,421.0,1.2
2024-02-01 05:00:00,South-Pumping-Station,294.23,23.54,0.08,Off-Peak,353.1,1.2
2024-02-01 05:00:00,Desalination-Plant,709.63,56.77,0.08,Off-Peak,354.8,0.5
2024-02-01 05:00:00,Booster-Station-1,301.69,24.14,0.08,Off-Peak,362.0,1.2
2024-02-01 05:00:00,Booster-Station-2,257.98,20.64,0.08,Off-Peak,309.6,1.2
2024-02-01 05:00:00,Admin-Building,4.37,0.35,0.08,Off-Peak,,
2024-02-01 05:00:00,Laboratory,3.12,0.25,0.08,Off-Peak,,
2024-02-01 05:00:00,Operations-Center,6.16,0.49,0.08,Off-Peak,,
2024-02-01 06:00:00,Main-Treatment-Plant,1704.49,204.54,0.12,Mid,852.2,0.5
2024-02-01 06:00:00,North-Pumping-Station,833.42,100.01,0.12,Mid,1000.1,1.2
2024-02-01 06:00:00,South-Pumping-Station,715.44,85.85,0.12,Mid,858.5,1.2
2024-02-01 06:00:00,Desalination-Plant,1712.82,205.54,0.12,Mid,856.4,0.5
2024-02-01 06:00:00,Booster-Station-1,671.6,80.59,0.12,Mid,805.9,1.2
2024-02-01 06:00:00,Booster-Station-2,670.7,80.48,0.12,Mid,804.8,1.2
2024-02-01 06:00:00,Admin-Building,11.49,1.38,0.12,Mid,,
2024-02-01 06:00:00,Laboratory,14.95,1.79,0.12,Mid,,
2024-02-01 06:00:00,Operations-Center,10.71,1.29,0.12,Mid,,
2024-02-01 07:00:00,Main-Treatment-Plant,1803.88,216.47,0.12,Mid,901.9,0.5
2024-02-01 07:00:00,North-Pumping-Station,817.31,98.08,0.12,Mid,980.8,1.2
2024-02-01 07:00:00,South-Pumping-Station,627.17,75.26,0.12,Mid,752.6,1.2
2024-02-01 07:00:00,Desalination-Plant,1606.31,192.76,0.12,Mid,803.2,0.5
2024-02-01 07:00:00,Booster-Station-1,750.1,90.01,0.12,Mid,900.1,1.2
2024-02-01 07:00:00,Booster-Station-2,576.97,69.24,0.12,Mid,692.4,1.2
2024-02-01 07:00:00,Admin-Building,9.14,1.1,0.12,Mid,,
2024-02-01 07:00:00,Laboratory,9.47,1.14,0.12,Mid,,
2024-02-01 07:00:00,Operations-Center,12.5,1.5,0.12,Mid,,
2024-02-01 08:00:00,Main-Treatment-Plant,1842.11,221.05,0.12,Mid,921.1,0.5
2024-02-01 08:00:00,North-Pumping-Station,799.25,95.91,0.12,Mid,959.1,1.2
2024-02-01 08:00:00,South-Pumping-Station,646.82,77.62,0.12,Mid,776.2,1.2
2024-02-01 08:00:00,Desalination-Plant,1911.53,229.38,0.12,Mid,955.8,0.5
2024-02-01 08:00:00,Booster-Station-1,678.75,81.45,0.12,Mid,814.5,1.2
2024-02-01 08:00:00,Booster-Station-2,596.29,71.56,0.12,Mid,715.6,1.2
2024-02-01 08:00:00,Admin-Building,115.84,13.9,0.12,Mid,,
2024-02-01 08:00:00,Laboratory,112.44,13.49,0.12,Mid,,
2024-02-01 08:00:00,Operations-Center,118.91,14.27,0.12,Mid,,
2024-02-01 09:00:00,Main-Treatment-Plant,1759.23,211.11,0.12,Mid,879.6,0.5
2024-02-01 09:00:00,North-Pumping-Station,908.83,109.06,0.12,Mid,1090.6,1.2
2024-02-01 09:00:00,South-Pumping-Station,696.59,83.59,0.12,Mid,835.9,1.2
2024-02-01 09:00:00,Desalination-Plant,2004.9,240.59,0.12,Mid,1002.5,0.5
2024-02-01 09:00:00,Booster-Station-1,743.8,89.26,0.12,Mid,892.6,1.2
2024-02-01 09:00:00,Booster-Station-2,662.91,79.55,0.12,Mid,795.5,1.2
2024-02-01 09:00:00,Admin-Building,113.26,13.59,0.12,Mid,,
2024-02-01 09:00:00,Laboratory,103.42,12.41,0.12,Mid,,
2024-02-01 09:00:00,Operations-Center,111.54,13.39,0.12,Mid,,
2024-02-01 10:00:00,Main-Treatment-Plant,1219.27,146.31,0.12,Mid,609.6,0.5
2024-02-01 10:00:00,North-Pumping-Station,615.89,73.91,0.12,Mid,739.1,1.2
2024-02-01 10:00:00,South-Pumping-Station,424.47,50.94,0.12,Mid,509.4,1.2
2024-02-01 10:00:00,Desalination-Plant,1223.18,146.78,0.12,Mid,611.6,0.5
2024-02-01 10:00:00,Booster-Station-1,422.0,50.64,0.12,Mid,506.4,1.2
2024-02-01 10:00:00,Booster-Station-2,487.49,58.5,0.12,Mid,585.0,1.2
2024-02-01 10:00:00,Admin-Building,61.65,7.4,0.12,Mid,,
2024-02-01 10:00:00,Laboratory,77.04,9.25,0.12,Mid,,
2024-02-01 10:00:00,Operations-Center,60.99,7.32,0.12,Mid,,
2024-02-01 11:00:00,Main-Treatment-Plant,1152.25,138.27,0.12,Mid,576.1,0.5
2024-02-01 11:00:00,North-Pumping-Station,462.22,55.47,0.12,Mid,554.7,1.2
2024-02-01 11:00:00,South-Pumping-Station,402.47,48.3,0.12,Mid,483.0,1.2
2024-02-01 11:00:00,Desalination-Plant,1199.62,143.95,0.12,Mid,599.8,0.5
2024-02-01 11:00:00,Booster-Station-1,457.97,54.96,0.12,Mid,549.6,1.2
2024-02-01 11:00:00,Booster-Station-2,472.16,56.66,0.12,Mid,566.6,1.2
2024-02-01 11:00:00,Admin-Building,63.31,7.6,0.12,Mid,,
2024-02-01 11:00:00,Laboratory,65.87,7.9,0.12,Mid,,
2024-02-01 11:00:00,Operations-Center,61.21,7.35,0.12,Mid,,
2024-02-01 12:00:00,Main-Treatment-Plant,1298.77,155.85,0.12,Mid,649.4,0.5
2024-02-01 12:00:00,North-Pumping-Station,545.14,65.42,0.12,Mid,654.2,1.2
2024-02-01 12:00:00,South-Pumping-Station,442.92,53.15,0.12,Mid,531.5,1.2
2024-02-01 12:00:00,Desalination-Plant,1289.49,154.74,0.12,Mid,644.7,0.5
2024-02-01 12:00:00,Booster-Station-1,442.43,53.09,0.12,Mid,530.9,1.2
2024-02-01 12:00:00,Booster-Station-2,379.99,45.6,0.12,Mid,456.0,1.2
2024-02-01 12:00:00,Admin-Building,64.96,7.8,0.12,Mid,,
2024-02-01 12:00:00,Laboratory,54.92,6.59,0.12,Mid,,
2024-02-01 12:00:00,Operations-Center,73.1,8.77,0.12,Mid,,
2024-02-01 13:00:00,Main-Treatment-Plant,1135.88,136.31,0.12,Mid,567.9,0.5
2024-02-01 13:00:00,North-Pumping-Station,602.32,72.28,0.12,Mid,722.8,1.2
2024-02-01 13:00:00,South-Pumping-Station,438.67,52.64,0.12,Mid,526.4,1.2
2024-02-01 13:00:00,Desalination-Plant,1222.76,146.73,0.12,Mid,611.4,0.5
2024-02-01 13:00:00,Booster-Station-1,447.58,53.71,0.12,Mid,537.1,1.2
2024-02-01 13:00:00,Booster-Station-2,467.39,56.09,0.12,Mid,560.9,1.2
2024-02-01 13:00:00,Admin-Building,66.3,7.96,0.12,Mid,,
2024-02-01 13:00:00,Laboratory,79.36,9.52,0.12,Mid,,
2024-02-01 13:00:00,Operations-Center,100.59,12.07,0.12,Mid,,
2024-02-01 14:00:00,Main-Treatment-Plant,1194.49,215.01,0.18,Peak,597.2,0.5
2024-02-01 14:00:00,North-Pumping-Station,554.44,99.8,0.18,Peak,665.3,1.2
2024-02-01 14:00:00,South-Pumping-Station,493.51,88.83,0.18,Peak,592.2,1.2
2024-02-01 14:00:00,Desalination-Plant,1291.3,232.43,0.18,Peak,645.7,0.5
2024-02-01 14:00:00,Booster-Station-1,518.05,93.25,0.18,Peak,621.7,1.2
2024-02-01 14:00:00,Booster-Station-2,448.38,80.71,0.18,Peak,538.1,1.2
2024-02-01 14:00:00,Admin-Building,74.78,13.46,0.18,Peak,,
2024-02-01 14:00:00,Laboratory,63.01,11.34,0.18,Peak,,
2024-02-01 14:00:00,Operations-Center,55.86,10.06,0.18,Peak,,
2024-02-01 15:00:00,Main-Treatment-Plant,1018.82,183.39,0.18,Peak,509.4,0.5
2024-02-01 15:00:00,North-Pumping-Station,544.83,98.07,0.18,Peak,653.8,1.2
2024-02-01 15:00:00,South-Pumping-Station,409.71,73.75,0.18,Peak,491.7,1.2
2024-02-01 15:00:00,Desalination-Plant,1157.8,208.4,0.18,Peak,578.9,0.5
2024-02-01 15:00:00,Booster-Station-1,484.74,87.25,0.18,Peak,581.7,1.2
2024-02-01 15:00:00,Booster-Station-2,461.75,83.11,0.18,Peak,554.1,1.2
2024-02-01 15:00:00,Admin-Building,86.04,15.49,0.18,Peak,,
2024-02-01 15:00:00,Laboratory,76.01,13.68,0.18,Peak,,
2024-02-01 15:00:00,Operations-Center,84.02,15.12,0.18,Peak,,
2024-02-01 16:00:00,Main-Treatment-Plant,1269.61,228.53,0.18,Peak,634.8,0.5
2024-02-01 16:00:00,North-Pumping-Station,591.3,106.43,0.18,Peak,709.6,1.2
2024-02-01 16:00:00,South-Pumping-Station,457.1,82.28,0.18,Peak,548.5,1.2
2024-02-01 16:00:00,Desalination-Plant,1373.2,247.18,0.18,Peak,686.6,0.5
2024-02-01 16:00:00,Booster-Station-1,442.24,79.6,0.18,Peak,530.7,1.2
2024-02-01 16:00:00,Booster-Station-2,442.99,79.74,0.18,Peak,531.6,1.2
2024-02-01 16:00:00,Admin-Building,54.03,9.73,0.18,Peak,,
2024-02-01 16:00:00,Laboratory,63.92,11.51,0.18,Peak,,
2024-02-01 16:00:00,Operations-Center,70.96,12.77,0.18,Peak,,
2024-02-01 17:00:00,Main-Treatment-Plant,1210.41,217.87,0.18,Peak,605.2,0.5
2024-02-01 17:00:00,North-Pumping-Station,513.66,92.46,0.18,Peak,616.4,1.2
2024-02-01 17:00:00,South-Pumping-Station,434.33,78.18,0.18,Peak,521.2,1.2
2024-02-01 17:00:00,Desalination-Plant,1203.07,216.55,0.18,Peak,601.5,0.5
2024-02-01 17:00:00,Booster-Station-1,439.36,79.09,0.18,Peak,527.2,1.2
2024-02-01 17:00:00,Booster-Station-2,438.1,78.86,0.18,Peak,525.7,1.2
2024-02-01 17:00:00,Admin-Building,68.38,12.31,0.18,Peak,,
2024-02-01 17:00:00,Laboratory,93.06,16.75,0.18,Peak,,
2024-02-01 17:00:00,Operations-Center,59.1,10.64,0.18,Peak,,
2024-02-01 18:00:00,Main-Treatment-Plant,1642.95,295.73,0.18,Peak,821.5,0.5
2024-02-01 18:00:00,North-Pumping-Station,717.62,129.17,0.18,Peak,861.1,1.2
2024-02-01 18:00:00,South-Pumping-Station,571.72,102.91,0.18,Peak,686.1,1.2
2024-02-01 18:00:00,Desalination-Plant,1636.08,294.49,0.18,Peak,818.0,0.5
2024-02-01 18:00:00,Booster-Station-1,638.36,114.9,0.18,Peak,766.0,1.2
2024-02-01 18:00:00,Booster-Station-2,690.88,124.36,0.18,Peak,829.1,1.2
2024-02-01 18:00:00,Admin-Building,13.98,2.52,0.18,Peak,,
2024-02-01 18:00:00,Laboratory,15.03,2.71,0.18,Peak,,
2024-02-01 18:00:00,Operations-Center,10.03,1.8,0.18,Peak,,
2024-02-01 19:00:00,Main-Treatment-Plant,1718.31,309.3,0.18,Peak,859.2,0.5
2024-02-01 19:00:00,North-Pumping-Station,785.88,141.46,0.18,Peak,943.1,1.2
2024-02-01 19:00:00,South-Pumping-Station,598.57,107.74,0.18,Peak,718.3,1.2
2024-02-01 19:00:00,Desalination-Plant,1692.01,304.56,0.18,Peak,846.0,0.5
2024-02-01 19:00:00,Booster-Station-1,682.36,122.82,0.18,Peak,818.8,1.2
2024-02-01 19:00:00,Booster-Station-2,613.98,110.52,0.18,Peak,736.8,1.2
2024-02-01 19:00:00,Admin-Building,7.47,1.35,0.18,Peak,,
2024-02-01 19:00:00,Laboratory,14.94,2.69,0.18,Peak,,
2024-02-01 19:00:00,Operations-Center,12.96,2.33,0.18,Peak,,
2024-02-01 20:00:00,Main-Treatment-Plant,1655.85,298.05,0.18,Peak,827.9,0.5
2024-02-01 20:00:00,North-Pumping-Station,645.6,116.21,0.18,Peak,774.7,1.2
2024-02-01 20:00:00,South-Pumping-Station,607.53,109.36,0.18,Peak,729.0,1.2
2024-02-01 20:00:00,Desalination-Plant,1571.6,282.89,0.18,Peak,785.8,0.5
2024-02-01 20:00:00,Booster-Station-1,622.34,112.02,0.18,Peak,746.8,1.2
2024-02-01 20:00:00,Booster-Station-2,584.83,105.27,0.18,Peak,701.8,1.2
2024-02-01 20:00:00,Admin-Building,11.99,2.16,0.18,Peak,,
2024-02-01 20:00:00,Laboratory,11.42,2.06,0.18,Peak,,
2024-02-01 20:00:00,Operations-Center,9.65,1.74,0.18,Peak,,
2024-02-01 21:00:00,Main-Treatment-Plant,1626.79,195.21,0.12,Mid,813.4,0.5
2024-02-01 21:00:00,North-Pumping-Station,678.94,81.47,0.12,Mid,814.7,1.2
2024-02-01 21:00:00,South-Pumping-Station,655.48,78.66,0.12,Mid,786.6,1.2
2024-02-01 21:00:00,Desalination-Plant,1744.43,209.33,0.12,Mid,872.2,0.5
2024-02-01 21:00:00,Booster-Station-1,622.35,74.68,0.12,Mid,746.8,1.2
2024-02-01 21:00:00,Booster-Station-2,639.9,76.79,0.12,Mid,767.9,1.2
2024-02-01 21:00:00,Admin-Building,10.36,1.24,0.12,Mid,,
2024-02-01 21:00:00,Laboratory,9.88,1.19,0.12,Mid,,
2024-02-01 21:00:00,Operations-Center,12.35,1.48,0.12,Mid,,
2024-02-01 22:00:00,Main-Treatment-Plant,1297.31,155.68,0.12,Mid,648.7,0.5
2024-02-01 22:00:00,North-Pumping-Station,516.24,61.95,0.12,Mid,619.5,1.2
2024-02-01 22:00:00,South-Pumping-Station,414.92,49.79,0.12,Mid,497.9,1.2
2024-02-01 22:00:00,Desalination-Plant,1189.93,142.79,0.12,Mid,595.0,0.5
2024-02-01 22:00:00,Booster-Station-1,406.88,48.83,0.12,Mid,488.3,1.2
2024-02-01 22:00:00,Booster-Station-2,424.27,50.91,0.12,Mid,509.1,1.2
2024-02-01 22:00:00,Admin-Building,6.95,0.83,0.12,Mid,,
2024-02-01 22:00:00,Laboratory,8.23,0.99,0.12,Mid,,
2024-02-01 22:00:00,Operations-Center,5.0,0.6,0.12,Mid,,
2024-02-01 23:00:00,Main-Treatment-Plant,1203.5,144.42,0.12,Mid,601.8,0.5
2024-02-01 23:00:00,North-Pumping-Station,576.64,69.2,0.12,Mid,692.0,1.2
2024-02-01 23:00:00,South-Pumping-Station,420.19,50.42,0.12,Mid,504.2,1.2
2024-02-01 23:00:00,Desalination-Plant,1188.32,142.6,0.12,Mid,594.2,0.5
2024-02-01 23:00:00,Booster-Station-1,437.25,52.47,0.12,Mid,524.7,1.2
2024-02-01 23:00:00,Booster-Station-2,383.17,45.98,0.12,Mid,459.8,1.2
2024-02-01 23:00:00,Admin-Building,4.46,0.54,0.12,Mid,,
2024-02-01 23:00:00,Laboratory,8.09,0.97,0.12,Mid,,
2024-02-01 23:00:00,Operations-Center,7.76,0.93,0.12,Mid,,
2024-02-02 00:00:00,Main-Treatment-Plant,543.48,43.48,0.08,Off-Peak,271.7,0.5
2024-02-02 00:00:00,North-Pumping-Station,285.04,22.8,0.08,Off-Peak,342.1,1.2
2024-02-02 00:00:00,South-Pumping-Station,229.95,18.4,0.08,Off-Peak,275.9,1.2
2024-02-02 00:00:00,Desalination-Plant,584.65,46.77,0.08,Off-Peak,292.3,0.5
2024-02-02 00:00:00,Booster-Station-1,191.73,15.34,0.08,Off-Peak,230.1,1.2
2024-02-02 00:00:00,Booster-Station-2,239.48,19.16,0.08,Off-Peak,287.4,1.2
2024-02-02 00:00:00,Admin-Building,0.86,0.07,0.08,Off-Peak,,
2024-02-02 00:00:00,Laboratory,0.96,0.08,0.08,Off-Peak,,
2024-02-02 00:00:00,Operations-Center,3.85,0.31,0.08,Off-Peak,,
2024-02-02 01:00:00,Main-Treatment-Plant,634.32,50.75,0.08,Off-Peak,317.2,0.5
2024-02-02 01:00:00,North-Pumping-Station,277.7,22.22,0.08,Off-Peak,333.2,1.2
2024-02-02 01:00:00,South-Pumping-Station,228.71,18.3,0.08,Off-Peak,274.5,1.2
2024-02-02 01:00:00,Desalination-Plant,664.9,53.19,0.08,Off-Peak,332.4,0.5
2024-02-02 01:00:00,Booster-Station-1,232.53,18.6,0.08,Off-Peak,279.0,1.2
2024-02-02 01:00:00,Booster-Station-2,247.52,19.8,0.08,Off-Peak,297.0,1.2
2024-02-02 01:00:00,Admin-Building,0.9,0.07,0.08,Off-Peak,,
2024-02-02 01:00:00,Laboratory,0.93,0.07,0.08,Off-Peak,,
