complaint_id,customer_id,complaint_date,complaint_type,priority,status,location,resolution_date,resolution_hours,customer_satisfied
COMP-00594,CUST-01710,2024-07-23 00:00:00,Billing-Error,Medium,Closed,Zone-C-South,2024-07-24 07:40:49,31.7,Yes
COMP-00669,CUST-01922,2024-07-23 00:00:00,High-Bill,High,Closed,Zone-C-South,2024-07-24 04:52:13,28.9,Pending
COMP-01277,CUST-01527,2024-07-23 00:00:00,Low-Pressure,Medium,Closed,Station-07-Hospital,2024-07-27 23:17:34,119.3,Pending
COMP-01590,CUST-00489,2024-07-23 00:00:00,Billing-Error,Low,Closed,Station-11-Suburb-East,2024-07-28 19:00:15,139.0,Pending
COMP-01899,CUST-00514,2024-07-23 00:00:00,Connection-Request,High,Closed,Station-09-Mall,2024-07-23 10:51:43,10.9,No
COMP-01929,CUST-03969,2024-07-23 00:00:00,Leak-Reported,Medium,Closed,Zone-B-North,2024-07-24 08:11:22,32.2,No
COMP-01950,CUST-04285,2024-07-23 00:00:00,Leak-Reported,High,Resolved,Station-02-Industrial,2024-07-23 18:56:56,18.9,No
COMP-00412,CUST-01048,2024-07-24 00:00:00,High-Bill,Medium,Closed,Zone-H-Hills,2024-07-28 23:31:49,119.5,Yes
COMP-00695,CUST-03370,2024-07-24 00:00:00,Billing-Error,High,Closed,Zone-B-North,2024-07-25 08:34:56,32.6,Pending
COMP-00798,CUST-04702,2024-07-24 00:00:00,Billing-Error,High,Closed,Station-08-University,2024-07-24 04:59:58,5.0,Pending
COMP-01051,CUST-00096,2024-07-24 00:00:00,Leak-Reported,Medium,Closed,Station-08-University,2024-07-27 12:00:14,84.0,Pending
COMP-01194,CUST-04111,2024-07-24 00:00:00,Water-Quality,High,Closed,Zone-A-Downtown,2024-07-25 00:39:18,24.7,Pending
COMP-01345,CUST-04621,2024-07-24 00:00:00,High-Bill,High,Closed,Zone-H-Hills,2024-07-25 06:52:55,30.9,Pending
COMP-01673,CUST-00268,2024-07-24 00:00:00,Service-Interruption,High,Closed,Zone-H-Hills,2024-07-25 08:26:45,32.4,Pending
COMP-01869,CUST-03223,2024-07-24 00:00:00,Customer-Service,Medium,Resolved,Station-03-Residential-North,2024-07-27 07:30:09,79.5,Pending
COMP-01901,CUST-02604,2024-07-24 00:00:00,Customer-Service,Low,Open,Station-02-Industrial,,,
COMP-01962,CUST-03972,2024-07-24 00:00:00,Connection-Request,Medium,Closed,Station-03-Residential-North,2024-07-26 06:40:01,54.7,Yes
COMP-00503,CUST-04039,2024-07-25 00:00:00,High-Bill,High,Closed,Zone-G-Coastal,2024-07-26 15:46:59,39.8,Pending
COMP-00658,CUST-02018,2024-07-25 00:00:00,Connection-Request,Low,Closed,Station-12-Suburb-West,2024-08-02 16:51:57,208.9,No
COMP-01326,CUST-00982,2024-07-25 00:00:00,High-Bill,Low,Closed,Station-04-Residential-South,2024-08-02 04:48:23,196.8,Yes
COMP-01743,CUST-02684,2024-07-25 00:00:00,Customer-Service,Medium,Closed,Station-01-Downtown,2024-07-28 01:00:15,73.0,No
COMP-01803,CUST-01283,2024-07-25 00:00:00,High-Bill,Medium,Closed,Station-07-Hospital,2024-07-28 13:51:07,85.9,Yes
COMP-00035,CUST-01468,2024-07-26 00:00:00,High-Bill,High,Closed,Station-11-Suburb-East,2024-07-27 21:41:45,45.7,No
COMP-00124,CUST-01578,2024-07-26 00:00:00,Service-Interruption,High,Closed,Station-04-Residential-South,2024-07-27 11:54:44,35.9,Yes
COMP-00240,CUST-01573,2024-07-26 00:00:00,Connection-Request,Medium,Closed,Station-06-Airport,2024-07-29 07:18:15,79.3,No
COMP-00454,CUST-00716,2024-07-26 00:00:00,Service-Interruption,Critical,Closed,Station-07-Hospital,2024-07-26 02:31:01,2.5,Yes
COMP-00752,CUST-02082,2024-07-26 00:00:00,Meter-Issue,Medium,Resolved,Station-11-Suburb-East,2024-07-27 16:30:21,40.5,Yes
COMP-00809,CUST-02431,2024-07-26 00:00:00,High-Bill,Critical,Closed,Zone-H-Hills,2024-07-26 07:48:43,7.8,Pending
COMP-01283,CUST-03520,2024-07-26 00:00:00,Customer-Service,Medium,Closed,Zone-G-Coastal,2024-07-30 07:17:12,103.3,Yes
COMP-01286,CUST-00181,2024-07-26 00:00:00,High-Bill,High,Closed,Station-07-Hospital,2024-07-26 23:39:12,23.7,No
COMP-01543,CUST-04392,2024-07-26 00:00:00,High-Bill,Low,Closed,Station-05-Coastal,2024-08-01 12:37:07,156.6,Pending
COMP-01628,CUST-04100,2024-07-26 00:00:00,Leak-Reported,Medium,Closed,Zone-F-Industrial,2024-07-27 06:18:15,30.3,Pending
COMP-01635,CUST-02980,2024-07-26 00:00:00,Billing-Error,Medium,Closed,Zone-C-South,2024-07-28 14:50:27,62.8,No
COMP-01954,CUST-03810,2024-07-26 00:00:00,High-Bill,High,Resolved,Zone-E-West,2024-07-27 07:01:45,31.0,Pending
COMP-00024,CUST-00256,2024-07-27 00:00:00,Leak-Reported,Medium,Closed,Zone-D-East,2024-07-30 12:04:52,84.1,Yes
COMP-00055,CUST-03772,2024-07-27 00:00:00,High-Bill,Low,Closed,Zone-C-South,2024-08-01 15:45:21,135.8,Yes
COMP-00104,CUST-01436,2024-07-27 00:00:00,Billing-Error,Medium,Closed,Station-10-Port,2024-07-30 16:11:10,88.2,No
COMP-00112,CUST-01245,2024-07-27 00:00:00,Customer-Service,Medium,Closed,Zone-G-Coastal,2024-07-31 03:50:37,99.8,Yes
COMP-00604,CUST-02026,2024-07-27 00:00:00,Meter-Issue,Medium,Resolved,Station-06-Airport,2024-07-29 04:00:25,52.0,Pending
COMP-00739,CUST-03415,2024-07-27 00:00:00,Service-Interruption,Low,Closed,Zone-B-North,2024-07-30 16:52:34,88.9,Yes
COMP-00941,CUST-01228,2024-07-27 00:00:00,High-Bill,Medium,Closed,Station-12-Suburb-West,2024-07-28 00:58:47,25.0,Yes
COMP-01114,CUST-02544,2024-07-27 00:00:00,High-Bill,Medium,Closed,Station-12-Suburb-West,2024-07-29 15:29:57,63.5,Yes
COMP-01222,CUST-04945,2024-07-27 00:00:00,Low-Pressure,High,Closed,Station-05-Coastal,2024-07-27 15:03:34,15.1,No
COMP-00713,CUST-02495,2024-07-28 00:00:00,High-Bill,Medium,Closed,Zone-D-East,2024-07-29 01:19:05,25.3,No
COMP-00777,CUST-04651,2024-07-28 00:00:00,Billing-Error,Low,In-Progress,Station-11-Suburb-East,,,
COMP-01255,CUST-01743,2024-07-28 00:00:00,High-Bill,Medium,Closed,Station-08-University,2024-07-31 09:39:08,81.7,Yes
COMP-01311,CUST-03033,2024-07-28 00:00:00,Leak-Reported,Critical,Closed,Station-12-Suburb-West,2024-07-28 06:04:26,6.1,Yes
COMP-01761,CUST-02956,2024-07-28 00:00:00,Connection-Request,High,Closed,Station-01-Downtown,2024-07-28 04:13:37,4.2,No
COMP-01903,CUST-00199,2024-07-28 00:00:00,High-Bill,High,Closed,Station-07-Hospital,2024-07-29 08:04:08,32.1,Yes
COMP-00054,CUST-04425,2024-07-29 00:00:00,High-Bill,High,Closed,Station-03-Residential-North,2024-07-30 14:07:32,38.1,Yes
COMP-00209,CUST-00622,2024-07-29 00:00:00,Meter-Issue,Low,Closed,Station-04-Residential-South,2024-08-03 12:14:42,132.2,Pending
COMP-01112,CUST-01729,2024-07-29 00:00:00,Low-Pressure,High,Closed,Zone-H-Hills,2024-07-30 20:46:13,44.8,No
COMP-01959,CUST-00469,2024-07-29 00:00:00,Connection-Request,Low,Closed,Station-09-Mall,2024-08-03 14:34:08,134.6,Pending
COMP-00053,CUST-02295,2024-07-30 00:00:00,Low-Pressure,Medium,Closed,Zone-H-Hills,2024-08-03 02:51:06,98.9,Pending
COMP-00108,CUST-01073,2024-07-30 00:00:00,Low-Pressure,Medium,Resolved,Zone-H-Hills,2024-08-01 17:30:19,65.5,Pending
COMP-00307,CUST-03399,2024-07-30 00:00:00,Leak-Reported,High,Closed,Zone-E-West,2024-07-30 22:21:24,22.4,No
COMP-01391,CUST-01545,2024-07-30 00:00:00,Billing-Error,Low,Closed,Station-05-Coastal,2024-08-06 06:32:36,174.5,No
COMP-01474,CUST-02690,2024-07-30 00:00:00,Water-Quality,High,Resolved,Zone-D-East,2024-07-31 15:18:15,39.3,No
COMP-01512,CUST-00800,2024-07-30 00:00:00,High-Bill,Medium,Closed,Station-01-Downtown,2024-08-02 21:00:49,93.0,No
COMP-01537,CUST-03465,2024-07-30 00:00:00,Low-Pressure,High,Closed,Zone-H-Hills,2024-07-30 08:29:59,8.5,Pending
COMP-00489,CUST-01885,2024-07-31 00:00:00,Service-Interruption,High,Closed,Station-12-Suburb-West,2024-07-31 21:04:16,21.1,Pending
COMP-00763,CUST-00660,2024-07-31 00:00:00,Meter-Issue,Low,Closed,Zone-G-Coastal,2024-08-06 14:38:32,158.6,Pending
COMP-00851,CUST-00112,2024-07-31 00:00:00,High-Bill,Critical,Closed,Station-06-Airport,2024-07-31 11:26:03,11.4,Pending
COMP-01043,CUST-03698,2024-07-31 00:00:00,Low-Pressure,Critical,Resolved,Station-02-Industrial,2024-07-31 11:31:24,11.5,Pending
COMP-01276,CUST-00133,2024-07-31 00:00:00,High-Bill,High,Closed,Station-12-Suburb-West,2024-08-01 13:36:38,37.6,Pending
COMP-01622,CUST-04823,2024-07-31 00:00:00,Service-Interruption,Critical,Resolved,Station-05-Coastal,2024-07-31 10:50:00,10.8,Pending
COMP-00047,CUST-03250,2024-08-01 00:00:00,Water-Quality,Low,Resolved,Station-12-Suburb-West,2024-08-05 01:25:10,97.4,Pending
COMP-00344,CUST-02256,2024-08-01 00:00:00,Leak-Reported,Critical,Resolved,Station-02-Industrial,2024-08-01 01:42:18,1.7,Pending
COMP-00702,CUST-03528,2024-08-01 00:00:00,High-Bill,Medium,Closed,Station-03-Residential-North,2024-08-03 22:33:10,70.6,Pending
COMP-00896,CUST-04093,2024-08-01 00:00:00,Meter-Issue,Low,Closed,Station-04-Residential-South,2024-08-04 18:09:56,90.2,Pending
COMP-00934,CUST-03309,2024-08-01 00:00:00,Low-Pressure,High,Closed,Zone-C-South,2024-08-02 03:31:06,27.5,Yes
COMP-01017,CUST-01845,2024-08-01 00:00:00,Low-Pressure,Medium,Closed,Zone-H-Hills,2024-08-05 15:56:03,111.9,No
COMP-01020,CUST-03956,2024-08-01 00:00:00,High-Bill,High,Closed,Zone-F-Industrial,2024-08-01 20:33:39,20.6,Pending
COMP-01182,CUST-00179,2024-08-01 00:00:00,High-Bill,Medium,Closed,Station-10-Port,2024-08-03 12:18:43,60.3,Pending
COMP-01745,CUST-01297,2024-08-01 00:00:00,High-Bill,High,Resolved,Station-02-Industrial,2024-08-01 06:14:03,6.2,Yes
COMP-01998,CUST-04403,2024-08-01 00:00:00,High-Bill,High,Resolved,Zone-A-Downtown,2024-08-01 23:26:31,23.4,No
COMP-00167,CUST-03817,2024-08-02 00:00:00,High-Bill,High,Closed,Station-01-Downtown,2024-08-03 20:15:00,44.3,Pending
COMP-00575,CUST-01748,2024-08-02 00:00:00,High-Bill,High,In-Progress,Zone-E-West,,,
COMP-01019,CUST-03984,2024-08-02 00:00:00,High-Bill,High,Resolved,Zone-A-Downtown,2024-08-03 03:54:09,27.9,Pending
COMP-01492,CUST-02588,2024-08-02 00:00:00,Customer-Service,Medium,Closed,Station-01-Downtown,2024-08-03 17:00:24,41.0,No
COMP-01515,CUST-04891,2024-08-02 00:00:00,Customer-Service,Low,Resolved,Zone-E-West,2024-08-09 21:36:47,189.6,No
COMP-01581,CUST-03210,2024-08-02 00:00:00,High-Bill,High,Closed,Zone-C-South,2024-08-02 20:12:23,20.2,No
COMP-01775,CUST-00891,2024-08-02 00:00:00,Water-Quality,Medium,Resolved,Station-12-Suburb-West,2024-08-05 07:29:51,79.5,No
COMP-00428,CUST-04584,2024-08-03 00:00:00,Low-Pressure,Medium,Closed,Zone-H-Hills,2024-08-07 14:25:02,110.4,Pending
COMP-00526,CUST-03969,2024-08-03 00:00:00,High-Bill,High,In-Progress,Station-04-Residential-South,,,
COMP-00633,CUST-01561,2024-08-03 00:00:00,High-Bill,Medium,Open,Station-06-Airport,,,
COMP-00659,CUST-04022,2024-08-03 00:00:00,Low-Pressure,High,Closed,Zone-H-Hills,2024-08-04 07:02:22,31.0,Yes
COMP-00683,CUST-02026,2024-08-03 00:00:00,Billing-Error,Medium,In-Progress,Zone-E-West,,,
COMP-00912,CUST-02822,2024-08-03 00:00:00,Billing-Error,Low,Open,Zone-A-Downtown,,,
COMP-01109,CUST-01612,2024-08-03 00:00:00,Leak-Reported,Medium,Resolved,Zone-G-Coastal,2024-08-07 01:18:55,97.3,Yes
COMP-00295,CUST-01991,2024-08-04 00:00:00,Low-Pressure,High,Closed,Station-02-Industrial,2024-08-05 07:58:21,32.0,Pending
COMP-00823,CUST-03464,2024-08-04 00:00:00,Service-Interruption,High,Closed,Station-02-Industrial,2024-08-05 01:24:57,25.4,Pending
COMP-00853,CUST-00883,2024-08-04 00:00:00,Leak-Reported,High,Closed,Zone-G-Coastal,2024-08-05 10:04:45,34.1,Yes
COMP-01388,CUST-00409,2024-08-04 00:00:00,Water-Quality,High,Closed,Station-09-Mall,2024-08-05 16:43:22,40.7,Yes
COMP-01450,CUST-02024,2024-08-04 00:00:00,High-Bill,Medium,Closed,Zone-D-East,2024-08-08 05:07:15,101.1,No
COMP-01947,CUST-00485,2024-08-04 00:00:00,Billing-Error,Low,Closed,Zone-H-Hills,2024-08-13 03:02:13,219.0,Pending
COMP-00257,CUST-00104,2024-08-05 00:00:00,Leak-Reported,High,Resolved,Zone-F-Industrial,2024-08-06 06:54:05,30.9,Yes
COMP-00282,CUST-02343,2024-08-05 00:00:00,High-Bill,Low,Closed,Station-11-Suburb-East,2024-08-07 12:44:20,60.7,Pending
COMP-00782,CUST-00059,2024-08-05 00:00:00,High-Bill,High,Closed,Zone-B-North,2024-08-06 12:57:31,37.0,Pending
COMP-01420,CUST-02586,2024-08-05 00:00:00,Customer-Service,High,Closed,Zone-H-Hills,2024-08-05 07:09:04,7.2,Yes
COMP-01524,CUST-01124,2024-08-05 00:00:00,Billing-Error,Low,Closed,Zone-E-West,2024-08-14 06:08:25,222.1,Yes
COMP-01793,CUST-00799,2024-08-05 00:00:00,High-Bill,Medium,Closed,Station-03-Residential-North,2024-08-09 04:12:26,100.2,Yes
COMP-00289,CUST-00903,2024-08-06 00:00:00,Low-Pressure,Medium,Closed,Zone-F-Industrial,2024-08-10 08:01:56,104.0,Pending
COMP-00606,CUST-02280,2024-08-06 00:00:00,Water-Quality,High,Resolved,Station-12-Suburb-West,2024-08-07 07:58:15,32.0,Yes
COMP-00871,CUST-00472,2024-08-06 00:00:00,Low-Pressure,High,Closed,Station-11-Suburb-East,2024-08-06 13:17:26,13.3,Pending
COMP-01028,CUST-03409,2024-08-06 00:00:00,Water-Quality,Low,Closed,Zone-F-Industrial,2024-08-12 07:46:46,151.8,No
COMP-01364,CUST-02977,2024-08-06 00:00:00,Connection-Request,Low,Resolved,Zone-E-West,2024-08-10 05:28:06,101.5,Pending
COMP-01447,CUST-02504,2024-08-06 00:00:00,Meter-Issue,Low,Closed,Station-10-Port,2024-08-12 10:29:54,154.5,No
COMP-01530,CUST-03815,2024-08-06 00:00:00,Connection-Request,Low,Closed,Zone-E-West,2024-08-14 08:54:40,200.9,Yes
COMP-00238,CUST-04330,2024-08-07 00:00:00,Meter-Issue,Low,Closed,Station-11-Suburb-East,2024-08-14 01:54:26,169.9,Pending
COMP-00944,CUST-01027,2024-08-07 00:00:00,Billing-Error,Medium,Resolved,Zone-C-South,2024-08-11 03:58:29,100.0,Pending
COMP-01566,CUST-00165,2024-08-07 00:00:00,Billing-Error,Medium,Closed,Station-01-Downtown,2024-08-08 16:54:04,40.9,Pending
COMP-01674,CUST-00661,2024-08-07 00:00:00,Customer-Service,Medium,Closed,Zone-D-East,2024-08-11 19:46:20,115.8,No
COMP-00323,CUST-02251,2024-08-08 00:00:00,Billing-Error,Low,Closed,Station-02-Industrial,2024-08-16 04:15:17,196.3,Yes
COMP-00839,CUST-03041,2024-08-08 00:00:00,High-Bill,Medium,Closed,Zone-G-Coastal,2024-08-10 11:36:39,59.6,Yes
COMP-01134,CUST-04451,2024-08-08 00:00:00,Meter-Issue,Low,Closed,Zone-A-Downtown,2024-08-13 18:14:15,138.2,Pending
COMP-01330,CUST-02842,2024-08-08 00:00:00,Low-Pressure,Medium,Closed,Zone-H-Hills,2024-08-09 13:44:00,37.7,No
COMP-01362,CUST-04915,2024-08-08 00:00:00,High-Bill,Low,Closed,Station-10-Port,2024-08-12 19:38:36,115.6,Yes
COMP-01473,CUST-04405,2024-08-08 00:00:00,Customer-Service,Low,Closed,Station-10-Port,2024-08-10 10:57:36,59.0,No
COMP-01749,CUST-03457,2024-08-08 00:00:00,Customer-Service,Medium,Closed,Station-08-University,2024-08-12 11:03:31,107.1,Pending
COMP-01820,CUST-02715,2024-08-08 00:00:00,Low-Pressure,Medium,Closed,Station-08-University,2024-08-11 08:15:00,80.3,Yes
COMP-01913,CUST-03274,2024-08-08 00:00:00,High-Bill,Medium,Closed,Station-04-Residential-South,2024-08-09 18:39:32,42.7,No
COMP-00306,CUST-01661,2024-08-09 00:00:00,Customer-Service,Low,Closed,Zone-A-Downtown,2024-08-18 06:15:19,222.3,Pending
COMP-00760,CUST-02239,2024-08-09 00:00:00,Billing-Error,Medium,Resolved,Station-05-Coastal,2024-08-12 04:00:34,76.0,Pending
COMP-00781,CUST-00566,2024-08-09 00:00:00,Service-Interruption,High,Closed,Station-07-Hospital,2024-08-09 18:39:10,18.7,Yes
COMP-00939,CUST-01973,2024-08-09 00:00:00,Billing-Error,Medium,Resolved,Station-09-Mall,2024-08-12 06:23:02,78.4,No
COMP-01189,CUST-00524,2024-08-09 00:00:00,Low-Pressure,High,Open,Station-10-Port,,,
COMP-01640,CUST-00463,2024-08-09 00:00:00,High-Bill,High,Open,Zone-D-East,,,
COMP-01679,CUST-02232,2024-08-09 00:00:00,Billing-Error,Medium,Resolved,Station-09-Mall,2024-08-12 04:10:26,76.2,Yes
COMP-00094,CUST-01458,2024-08-10 00:00:00,Leak-Reported,Medium,Closed,Station-10-Port,2024-08-12 11:53:41,59.9,Pending
COMP-00160,CUST-03706,2024-08-10 00:00:00,High-Bill,High,Closed,Station-03-Residential-North,2024-08-11 10:35:10,34.6,Pending
COMP-00324,CUST-02504,2024-08-10 00:00:00,High-Bill,Low,Closed,Zone-H-Hills,2024-08-16 02:12:35,146.2,Pending
COMP-00495,CUST-01111,2024-08-10 00:00:00,Low-Pressure,Low,Closed,Zone-D-East,2024-08-18 20:30:49,212.5,No
COMP-00615,CUST-01162,2024-08-10 00:00:00,Leak-Reported,Medium,Closed,Zone-C-South,2024-08-12 16:07:17,64.1,Yes
COMP-00819,CUST-03998,2024-08-10 00:00:00,Water-Quality,High,Resolved,Station-10-Port,2024-08-11 05:57:40,30.0,No
COMP-01003,CUST-03714,2024-08-10 00:00:00,Connection-Request,Low,Open,Zone-A-Downtown,,,
COMP-01475,CUST-04624,2024-08-10 00:00:00,Billing-Error,Low,Closed,Zone-C-South,2024-08-18 00:35:01,192.6,Pending
COMP-01487,CUST-03263,2024-08-10 00:00:00,High-Bill,Medium,Closed,Station-11-Suburb-East,2024-08-12 19:11:34,67.2,Pending
COMP-01519,CUST-02381,2024-08-10 00:00:00,Water-Quality,Critical,Resolved,Zone-G-Coastal,2024-08-10 08:40:30,8.7,No
COMP-01781,CUST-04358,2024-08-10 00:00:00,High-Bill,Medium,Closed,Zone-G-Coastal,2024-08-12 07:28:17,55.5,Pending
COMP-01835,CUST-00038,2024-08-10 00:00:00,Connection-Request,Critical,Closed,Zone-H-Hills,2024-08-10 02:17:07,2.3,No
COMP-01955,CUST-02767,2024-08-10 00:00:00,Connection-Request,Medium,In-Progress,Station-09-Mall,,,
COMP-00524,CUST-01435,2024-08-11 00:00:00,Billing-Error,Medium,Closed,Station-09-Mall,2024-08-12 08:37:33,32.6,Pending
COMP-00551,CUST-03210,2024-08-11 00:00:00,High-Bill,High,Closed,Zone-E-West,2024-08-12 21:17:21,45.3,Pending
COMP-00687,CUST-04517,2024-08-11 00:00:00,Meter-Issue,Medium,Resolved,Station-02-Industrial,2024-08-12 23:39:00,47.7,No
COMP-00750,CUST-01631,2024-08-11 00:00:00,Meter-Issue,High,Closed,Zone-A-Downtown,2024-08-12 18:11:14,42.2,Yes
COMP-01141,CUST-01568,2024-08-11 00:00:00,High-Bill,Medium,Resolved,Station-06-Airport,2024-08-12 16:01:48,40.0,No
COMP-01151,CUST-04568,2024-08-11 00:00:00,High-Bill,Medium,Resolved,Zone-B-North,2024-08-14 20:52:41,92.9,No
COMP-01270,CUST-02865,2024-08-11 00:00:00,Leak-Reported,Medium,Closed,Zone-E-West,2024-08-14 00:21:30,72.4,No
COMP-01678,CUST-03908,2024-08-11 00:00:00,Water-Quality,Critical,Closed,Station-02-Industrial,2024-08-11 10:49:41,10.8,Pending
COMP-00015,CUST-00832,2024-08-12 00:00:00,Billing-Error,Low,Closed,Zone-F-Industrial,2024-08-19 09:13:11,177.2,No
COMP-00334,CUST-03108,2024-08-12 00:00:00,Low-Pressure,Critical,Closed,Station-07-Hospital,2024-08-12 04:31:56,4.5,No
COMP-00470,CUST-00247,2024-08-12 00:00:00,Low-Pressure,Medium,Closed,Zone-E-West,2024-08-16 15:51:42,111.9,No
COMP-00612,CUST-03474,2024-08-12 00:00:00,Customer-Service,Medium,Closed,Station-07-Hospital,2024-08-13 01:03:06,25.1,No
COMP-00673,CUST-00362,2024-08-12 00:00:00,Low-Pressure,Medium,Closed,Station-07-Hospital,2024-08-13 03:17:07,27.3,Yes
COMP-00680,CUST-03620,2024-08-12 00:00:00,Other,Medium,Open,Station-05-Coastal,,,
COMP-00922,CUST-01513,2024-08-12 00:00:00,Service-Interruption,Medium,Closed,Station-02-Industrial,2024-08-16 22:24:26,118.4,Pending
COMP-01237,CUST-04702,2024-08-12 00:00:00,Connection-Request,Low,Resolved,Station-03-Residential-North,2024-08-17 12:07:34,132.1,No
COMP-01280,CUST-02827,2024-08-12 00:00:00,Connection-Request,Medium,Closed,Zone-H-Hills,2024-08-16 18:00:49,114.0,Pending
COMP-01623,CUST-04316,2024-08-12 00:00:00,Service-Interruption,Critical,In-Progress,Zone-A-Downtown,,,
COMP-01709,CUST-04773,2024-08-12 00:00:00,Customer-Service,Medium,Closed,Zone-C-South,2024-08-15 20:18:35,92.3,No
COMP-00043,CUST-00760,2024-08-13 00:00:00,Billing-Error,Low,Closed,Station-03-Residential-North,2024-08-18 00:52:41,120.9,Yes
COMP-00637,CUST-01974,2024-08-13 00:00:00,Low-Pressure,Medium,Closed,Zone-H-Hills,2024-08-16 03:11:49,75.2,Yes
COMP-00767,CUST-00621,2024-08-13 00:00:00,Low-Pressure,Medium,Closed,Zone-H-Hills,2024-08-17 05:18:00,101.3,No
COMP-00812,CUST-04729,2024-08-13 00:00:00,Service-Interruption,High,Closed,Station-01-Downtown,2024-08-14 15:54:33,39.9,No
COMP-00952,CUST-00038,2024-08-13 00:00:00,High-Bill,Low,In-Progress,Zone-H-Hills,,,
COMP-01466,CUST-03981,2024-08-13 00:00:00,Leak-Reported,Critical,Resolved,Station-09-Mall,2024-08-13 03:33:39,3.6,Pending
COMP-01690,CUST-01987,2024-08-13 00:00:00,Low-Pressure,High,Closed,Station-03-Residential-North,2024-08-13 06:18:11,6.3,Yes
COMP-01714,CUST-01913,2024-08-13 00:00:00,High-Bill,Medium,Closed,Zone-C-South,2024-08-15 16:13:04,64.2,Yes
COMP-01898,CUST-03061,2024-08-13 00:00:00,Billing-Error,High,In-Progress,Station-09-Mall,,,
COMP-01666,CUST-02701,2024-08-14 00:00:00,Customer-Service,High,In-Progress,Station-11-Suburb-East,,,
COMP-00070,CUST-03899,2024-08-15 00:00:00,Billing-Error,High,Resolved,Zone-A-Downtown,2024-08-16 14:27:24,38.5,Yes
COMP-00177,CUST-04918,2024-08-15 00:00:00,Leak-Reported,Medium,Resolved,Zone-A-Downtown,2024-08-16 11:02:36,35.0,Pending
COMP-00191,CUST-03965,2024-08-15 00:00:00,Water-Quality,High,Resolved,Station-02-Industrial,2024-08-16 07:25:09,31.4,No
COMP-00221,CUST-04642,2024-08-15 00:00:00,Connection-Request,Medium,In-Progress,Zone-H-Hills,,,
COMP-00432,CUST-03445,2024-08-15 00:00:00,High-Bill,Medium,In-Progress,Station-09-Mall,,,
COMP-00829,CUST-03231,2024-08-15 00:00:00,Meter-Issue,Medium,In-Progress,Zone-A-Downtown,,,
COMP-01088,CUST-00409,2024-08-15 00:00:00,Service-Interruption,Critical,Resolved,Station-08-University,2024-08-15 02:07:56,2.1,Yes
COMP-01331,CUST-01815,2024-08-15 00:00:00,Low-Pressure,High,Resolved,Zone-A-Downtown,2024-08-16 10:42:54,34.7,Pending
COMP-01433,CUST-01317,2024-08-15 00:00:00,Water-Quality,Critical,Resolved,Station-04-Residential-South,2024-08-15 08:47:28,8.8,Pending
COMP-01521,CUST-04091,2024-08-15 00:00:00,Billing-Error,Medium,In-Progress,Station-06-Airport,,,
COMP-00082,CUST-04948,2024-08-16 00:00:00,Other,Low,In-Progress,Station-11-Suburb-East,,,
COMP-00187,CUST-01066,2024-08-16 00:00:00,Low-Pressure,High,In-Progress,Zone-H-Hills,,,
COMP-00308,CUST-01188,2024-08-16 00:00:00,Service-Interruption,High,Resolved,Station-01-Downtown,2024-08-16 11:32:51,11.5,No
COMP-00381,CUST-00091,2024-08-16 00:00:00,Low-Pressure,Medium,Resolved,Station-05-Coastal,2024-08-19 23:58:34,96.0,Pending
COMP-00492,CUST-03474,2024-08-16 00:00:00,Leak-Reported,High,In-Progress,Station-08-University,,,
COMP-00576,CUST-03170,2024-08-16 00:00:00,High-Bill,Medium,Resolved,Station-07-Hospital,2024-08-18 11:46:11,59.8,Pending
COMP-00636,CUST-03570,2024-08-16 00:00:00,Service-Interruption,Medium,Resolved,Station-02-Industrial,2024-08-17 02:09:48,26.2,No
COMP-00886,CUST-02159,2024-08-16 00:00:00,Billing-Error,High,In-Progress,Station-09-Mall,,,
