⚠️ File truncated for preview (showing first 0.5MB of 0.8MB)
────────────────────────────────────────────────────────────

asset_id,asset_type,install_date,age_years,maintenance_date,maintenance_type,failure_mode,downtime_hours,cost_usd,parts_replaced,priority,completed
Sensor-0747,Sensor,2019-12-12,0.1,2020-01-19,Inspection,,0.5,473.73,No,Normal,Yes
Valve-0161,Valve,2016-03-17,3.8,2020-01-20,Corrective,Calibration-Drift,7.6,3178.95,Yes,High,Yes
Valve-0191,Valve,2019-04-17,0.8,2020-01-21,Corrective,Wear,3.0,4276.4,Yes,High,Yes
Sensor-0756,Sensor,2019-09-09,0.4,2020-01-21,Emergency,Calibration-Drift,6.2,13942.51,Yes,Critical,Yes
Valve-0164,Valve,2015-12-10,4.1,2020-01-22,Preventive,,2.7,584.13,No,Normal,Yes
Pipe-Section-0381,Pipe-Section,2018-05-15,1.7,2020-01-22,Preventive,,1.5,1192.7,No,Normal,Yes
Filter-0674,Filter,2018-05-23,1.7,2020-01-22,Corrective,Calibration-Drift,6.6,5426.41,Yes,High,Yes
Sensor-0733,Sensor,2019-08-20,0.4,2020-01-22,Preventive,,0.7,1172.73,No,Normal,Yes
Pump-0021,Pump,2019-02-22,0.9,2020-01-23,Preventive,,1.2,1484.76,No,Normal,Yes
Valve-0182,Valve,2017-03-06,2.9,2020-01-23,Inspection,,1.0,110.91,No,Normal,Yes
Valve-0236,Valve,2014-05-14,5.7,2020-01-23,Emergency,Corrosion,21.9,5100.22,No,Critical,Yes
Pump-0076,Pump,2019-03-27,0.8,2020-01-24,Corrective,Calibration-Drift,10.7,6343.11,Yes,High,Yes
Valve-0183,Valve,2019-02-07,1.0,2020-01-24,Preventive,,1.6,1307.72,No,Normal,Yes
Valve-0212,Valve,2017-12-26,2.1,2020-01-24,Corrective,Calibration-Drift,4.1,3792.06,Yes,High,Yes
Pipe-Section-0407,Pipe-Section,2019-01-06,1.0,2020-01-24,Emergency,Bearing-Failure,6.9,10615.94,Yes,Critical,Yes
Pump-0105,Pump,2019-05-11,0.7,2020-01-25,Preventive,,1.1,866.66,No,Normal,Yes
Pipe-Section-0386,Pipe-Section,2018-06-15,1.6,2020-01-25,Preventive,,1.1,1025.67,No,Normal,Yes
Pipe-Section-0469,Pipe-Section,2019-08-21,0.4,2020-01-25,Corrective,Mechanical-Break,4.0,4375.41,No,High,Yes
Chlorinator-0545,Chlorinator,2019-07-21,0.5,2020-01-25,Corrective,Bearing-Failure,11.0,3144.91,No,High,Yes
Sensor-0788,Sensor,2019-11-28,0.2,2020-01-25,Inspection,,1.7,236.49,No,Normal,Yes
Valve-0196,Valve,2018-05-22,1.7,2020-01-26,Preventive,,3.0,972.99,No,Normal,Yes
Motor-0288,Motor,2019-05-29,0.7,2020-01-26,Corrective,Corrosion,3.1,6872.9,No,High,Yes
Pipe-Section-0465,Pipe-Section,2016-04-09,3.8,2020-01-26,Corrective,Seal-Leak,3.6,6241.15,Yes,High,Yes
Chlorinator-0502,Chlorinator,2017-05-30,2.7,2020-01-26,Preventive,,2.6,1200.29,No,Normal,Yes
Filter-0654,Filter,2018-06-14,1.6,2020-01-26,Preventive,,2.3,854.55,No,Normal,Yes
Filter-0664,Filter,2018-10-17,1.3,2020-01-26,Corrective,Wear,8.3,1932.24,No,High,Yes
Meter-0872,Meter,2019-02-05,1.0,2020-01-26,Preventive,,0.5,1344.6,No,Normal,Yes
Meter-0884,Meter,2019-10-11,0.3,2020-01-26,Corrective,Seal-Leak,8.4,2382.18,Yes,High,Yes
Chlorinator-0515,Chlorinator,2018-10-07,1.3,2020-01-28,Corrective,Corrosion,2.0,3169.38,Yes,High,Yes
Chlorinator-0588,Chlorinator,2019-12-21,0.1,2020-01-28,Corrective,Wear,5.1,4751.1,No,High,Yes
Sensor-0779,Sensor,2019-04-26,0.8,2020-01-28,Emergency,Calibration-Drift,25.4,22539.11,No,Critical,Yes
Pump-0079,Pump,2019-09-29,0.3,2020-01-29,Inspection,,1.0,226.08,No,Normal,Yes
Pump-0103,Pump,2018-01-09,2.1,2020-01-29,Corrective,Blockage,7.2,3012.57,Yes,High,Yes
Meter-0917,Meter,2015-12-24,4.1,2020-01-29,Preventive,,3.0,244.27,No,Normal,Yes
Pipe-Section-0431,Pipe-Section,2019-06-01,0.7,2020-01-30,Corrective,Bearing-Failure,3.1,6994.59,Yes,High,Yes
Sensor-0695,Sensor,2019-02-18,0.9,2020-01-30,Preventive,,3.6,531.73,No,Normal,Yes
Sensor-0726,Sensor,2017-05-25,2.7,2020-01-30,Emergency,Electrical-Fault,46.9,23905.26,Yes,Critical,Yes
Pump-0089,Pump,2016-05-10,3.7,2020-01-31,Corrective,Mechanical-Break,10.7,6575.76,No,High,Yes
Motor-0309,Motor,2019-04-15,0.8,2020-01-31,Preventive,,2.0,963.07,No,Normal,Yes
Chlorinator-0517,Chlorinator,2019-09-05,0.4,2020-01-31,Preventive,,3.4,1038.11,No,Normal,Yes
Chlorinator-0523,Chlorinator,2019-03-21,0.9,2020-01-31,Corrective,Wear,9.8,3051.39,No,High,Yes
Motor-0330,Motor,2019-11-30,0.2,2020-02-01,Preventive,,0.9,1021.78,No,Normal,Yes
Chlorinator-0587,Chlorinator,2019-10-18,0.3,2020-02-01,Preventive,,3.1,891.02,No,Normal,Yes
Sensor-0693,Sensor,2018-12-31,1.1,2020-02-01,Preventive,,3.9,1407.53,No,Normal,Yes
Sensor-0746,Sensor,2016-06-17,3.6,2020-02-01,Preventive,,1.8,1161.58,No,Normal,Yes
Meter-0914,Meter,2017-05-11,2.7,2020-02-01,Corrective,Bearing-Failure,7.7,7106.99,No,High,Yes
Pipe-Section-0371,Pipe-Section,2019-10-02,0.3,2020-02-02,Preventive,,2.6,1231.03,No,Normal,Yes
Pipe-Section-0445,Pipe-Section,2017-02-09,3.0,2020-02-02,Preventive,,1.2,353.23,No,Normal,Yes
Chlorinator-0492,Chlorinator,2019-08-30,0.4,2020-02-03,Preventive,,3.2,396.24,No,Normal,Yes
Pump-0012,Pump,2017-11-11,2.2,2020-02-04,Corrective,Wear,2.0,2721.14,Yes,High,Yes
Pump-0104,Pump,2018-04-16,1.8,2020-02-04,Preventive,,1.0,263.28,No,Normal,Yes
Valve-0216,Valve,2019-09-23,0.4,2020-02-04,Preventive,,3.8,754.66,No,Normal,Yes
Sensor-0818,Sensor,2017-11-24,2.2,2020-02-04,Preventive,,0.5,1280.45,No,Normal,Yes
Valve-0231,Valve,2019-12-28,0.1,2020-02-05,Emergency,Corrosion,25.7,24501.7,No,Critical,Yes
Motor-0299,Motor,2018-08-30,1.4,2020-02-05,Preventive,,3.1,462.19,No,Normal,Yes
Motor-0313,Motor,2015-05-30,4.7,2020-02-05,Preventive,,1.7,314.92,No,Normal,Yes
Sensor-0735,Sensor,2019-11-15,0.2,2020-02-06,Emergency,Mechanical-Break,30.4,5274.01,No,Critical,Yes
Pipe-Section-0450,Pipe-Section,2018-12-26,1.1,2020-02-07,Corrective,Blockage,4.4,6801.59,No,High,Yes
Pipe-Section-0483,Pipe-Section,2016-06-10,3.7,2020-02-07,Preventive,,1.5,970.17,No,Normal,Yes
Chlorinator-0501,Chlorinator,2017-11-23,2.2,2020-02-07,Preventive,,2.5,353.0,No,Normal,Yes
Sensor-0702,Sensor,2017-09-18,2.4,2020-02-07,Preventive,,2.8,928.15,No,Normal,Yes
Sensor-0719,Sensor,2017-10-02,2.4,2020-02-07,Corrective,Mechanical-Break,7.9,2043.76,Yes,High,Yes
Motor-0266,Motor,2019-05-25,0.7,2020-02-08,Preventive,,3.2,246.02,No,Normal,Yes
Filter-0680,Filter,2018-08-09,1.5,2020-02-08,Calibration,,0.4,237.49,No,Normal,Yes
Meter-0901,Meter,2016-11-22,3.2,2020-02-08,Corrective,Mechanical-Break,9.4,1729.71,No,High,Yes
Valve-0173,Valve,2018-04-10,1.8,2020-02-09,Corrective,Mechanical-Break,6.4,1489.54,Yes,High,Yes
Chlorinator-0561,Chlorinator,2016-08-13,3.5,2020-02-09,Corrective,Seal-Leak,4.9,2136.92,No,High,Yes
Motor-0256,Motor,2019-03-19,0.9,2020-02-10,Corrective,Bearing-Failure,11.9,2320.83,Yes,High,Yes
Motor-0332,Motor,2016-11-08,3.3,2020-02-10,Emergency,Software-Error,22.6,15323.15,Yes,Critical,Yes
Pipe-Section-0396,Pipe-Section,2017-05-08,2.8,2020-02-10,Corrective,Bearing-Failure,4.8,1836.14,Yes,High,Yes
Chlorinator-0586,Chlorinator,2016-10-01,3.4,2020-02-10,Inspection,,0.4,179.97,No,Normal,Yes
Filter-0661,Filter,2019-09-04,0.4,2020-02-10,Preventive,,1.1,873.38,No,Normal,Yes
Pump-0088,Pump,2019-06-20,0.6,2020-02-11,Emergency,Calibration-Drift,35.5,7526.48,No,Critical,Yes
Meter-0897,Meter,2017-01-26,3.0,2020-02-12,Corrective,Seal-Leak,9.8,4350.11,No,High,Yes
Pump-0084,Pump,2015-12-18,4.2,2020-02-13,Corrective,Electrical-Fault,11.6,5061.79,No,High,Yes
Motor-0292,Motor,2017-02-18,3.0,2020-02-13,Emergency,Electrical-Fault,34.2,20799.73,No,Critical,Yes
Filter-0676,Filter,2019-07-26,0.6,2020-02-13,Emergency,Electrical-Fault,41.6,5303.67,No,Critical,Yes
Pump-0118,Pump,2015-05-23,4.7,2020-02-14,Preventive,,2.7,237.07,No,Normal,Yes
Valve-0209,Valve,2017-07-31,2.5,2020-02-14,Preventive,,2.6,618.01,No,Normal,Yes
Chlorinator-0507,Chlorinator,2019-02-20,1.0,2020-02-14,Preventive,,0.8,937.89,No,Normal,Yes
Pump-0125,Pump,2019-10-13,0.3,2020-02-15,Preventive,,2.1,1325.18,No,Normal,Yes
Motor-0319,Motor,2019-05-30,0.7,2020-02-15,Preventive,,2.5,413.79,No,Normal,Yes
Pipe-Section-0420,Pipe-Section,2017-12-21,2.2,2020-02-15,Preventive,,2.7,456.64,No,Normal,Yes
Filter-0636,Filter,2018-07-01,1.6,2020-02-15,Preventive,,1.6,1319.66,No,Normal,Yes
Pump-0011,Pump,2015-05-20,4.7,2020-02-16,Preventive,,0.8,1468.89,No,Normal,Yes
Pump-0127,Pump,2017-11-17,2.2,2020-02-16,Preventive,,1.3,208.41,No,Normal,Yes
Chlorinator-0487,Chlorinator,2015-12-21,4.2,2020-02-16,Emergency,Electrical-Fault,25.3,16223.18,Yes,Critical,Yes
Chlorinator-0493,Chlorinator,2019-05-11,0.8,2020-02-16,Corrective,Mechanical-Break,2.0,3038.65,Yes,High,Yes
Chlorinator-0581,Chlorinator,2019-01-15,1.1,2020-02-16,Preventive,,0.7,765.02,No,Normal,Yes
Sensor-0766,Sensor,2019-11-10,0.3,2020-02-16,Corrective,Seal-Leak,7.3,5399.28,No,High,Yes
Motor-0255,Motor,2017-02-28,3.0,2020-02-17,Corrective,Seal-Leak,11.7,1254.97,Yes,High,Yes
Pipe-Section-0352,Pipe-Section,2017-03-01,3.0,2020-02-17,Corrective,Wear,4.0,7477.57,Yes,High,Yes
Chlorinator-0541,Chlorinator,2019-02-23,1.0,2020-02-17,Emergency,Mechanical-Break,6.6,22303.32,No,Critical,Yes
Chlorinator-0557,Chlorinator,2016-08-22,3.5,2020-02-18,Preventive,,1.4,1344.4,No,Normal,Yes
Filter-0655,Filter,2019-02-25,1.0,2020-02-18,Preventive,,3.0,361.92,No,Normal,Yes
Motor-0278,Motor,2019-05-23,0.7,2020-02-19,Preventive,,3.4,1296.66,No,Normal,Yes
Motor-0308,Motor,2017-03-22,2.9,2020-02-19,Preventive,,2.4,868.98,No,Normal,Yes
Pipe-Section-0419,Pipe-Section,2018-02-06,2.0,2020-02-19,Preventive,,3.2,416.79,No,Normal,Yes
Sensor-0707,Sensor,2019-01-31,1.1,2020-02-19,Corrective,Electrical-Fault,11.5,4795.36,Yes,High,Yes
Meter-0881,Meter,2016-06-03,3.7,2020-02-19,Corrective,Calibration-Drift,8.8,6301.3,No,High,Yes
Pump-0063,Pump,2017-03-30,2.9,2020-02-20,Preventive,,2.5,1043.93,No,Normal,Yes
Pump-0096,Pump,2019-10-12,0.4,2020-02-20,Preventive,,2.6,1481.29,No,Normal,Yes
Valve-0225,Valve,2019-08-05,0.5,2020-02-20,Emergency,Seal-Leak,43.1,7544.97,Yes,Critical,Yes
Pipe-Section-0482,Pipe-Section,2015-11-11,4.3,2020-02-20,Preventive,,1.3,634.25,No,Normal,Yes
Sensor-0786,Sensor,2016-07-19,3.6,2020-02-20,Preventive,,1.6,902.14,No,Normal,Yes
Meter-0848,Meter,2016-04-25,3.8,2020-02-20,Corrective,Electrical-Fault,7.5,4393.46,No,High,Yes
Meter-0904,Meter,2019-09-05,0.5,2020-02-21,Preventive,,1.3,987.81,No,Normal,Yes
Chlorinator-0521,Chlorinator,2019-10-13,0.4,2020-02-22,Preventive,,1.4,1468.07,No,Normal,Yes
Sensor-0699,Sensor,2016-04-17,3.9,2020-02-22,Corrective,Seal-Leak,1.7,2278.78,Yes,High,Yes
Meter-0893,Meter,2018-05-27,1.7,2020-02-22,Corrective,Corrosion,5.8,7230.58,Yes,High,Yes
Pipe-Section-0428,Pipe-Section,2017-05-09,2.8,2020-02-23,Preventive,,3.2,1012.48,No,Normal,Yes
Chlorinator-0486,Chlorinator,2017-07-15,2.6,2020-02-23,Preventive,,1.8,1257.68,No,Normal,Yes
Sensor-0690,Sensor,2015-04-16,4.9,2020-02-23,Preventive,,2.3,312.38,No,Normal,Yes
Sensor-0799,Sensor,2019-12-07,0.2,2020-02-23,Preventive,,1.6,848.64,No,Normal,Yes
Valve-0237,Valve,2017-04-24,2.8,2020-02-24,Emergency,Seal-Leak,47.3,24637.31,No,Critical,Yes
Sensor-0817,Sensor,2016-10-22,3.3,2020-02-24,Preventive,,1.7,552.01,No,Normal,Yes
Pump-0026,Pump,2014-08-15,5.5,2020-02-25,Calibration,,0.4,149.43,No,Normal,Yes
Pump-0130,Pump,2018-08-26,1.5,2020-02-25,Preventive,,2.8,1201.12,No,Normal,Yes
Motor-0264,Motor,2017-01-16,3.1,2020-02-25,Preventive,,1.0,846.97,No,Normal,Yes
Chlorinator-0490,Chlorinator,2019-08-15,0.5,2020-02-25,Corrective,Corrosion,7.7,6843.5,No,High,Yes
Chlorinator-0580,Chlorinator,2016-04-29,3.8,2020-02-25,Preventive,,3.3,285.55,No,Normal,Yes
Motor-0307,Motor,2017-04-01,2.9,2020-02-26,Preventive,,1.1,1319.98,No,Normal,Yes
Pipe-Section-0400,Pipe-Section,2018-07-19,1.6,2020-02-26,Calibration,,1.6,472.37,No,Normal,Yes
Valve-0142,Valve,2019-07-09,0.6,2020-02-27,Preventive,,0.9,981.7,No,Normal,Yes
Pipe-Section-0387,Pipe-Section,2015-11-27,4.3,2020-02-27,Preventive,,3.2,366.06,No,Normal,Yes
Sensor-0698,Sensor,2016-05-05,3.8,2020-02-27,Corrective,Electrical-Fault,7.7,4350.07,No,High,Yes
Meter-0910,Meter,2018-05-07,1.8,2020-02-27,Preventive,,1.9,617.6,No,Normal,Yes
Pipe-Section-0357,Pipe-Section,2020-01-08,0.1,2020-02-28,Emergency,Electrical-Fault,43.2,23970.43,No,Critical,Yes
Filter-0645,Filter,2017-04-16,2.9,2020-02-28,Emergency,Software-Error,37.7,22179.59,Yes,Critical,Yes
Filter-0674,Filter,2018-05-23,1.8,2020-02-28,Preventive,,3.0,521.43,No,Normal,Yes
Sensor-0806,Sensor,2019-03-17,1.0,2020-02-28,Preventive,,1.6,535.57,No,Normal,Yes
Pump-0081,Pump,2017-05-18,2.8,2020-02-29,Preventive,,1.6,232.65,No,Normal,Yes
Pipe-Section-0405,Pipe-Section,2016-09-13,3.5,2020-02-29,Corrective,Mechanical-Break,3.2,6436.9,No,High,Yes
Chlorinator-0572,Chlorinator,2014-08-01,5.6,2020-02-29,Emergency,Mechanical-Break,37.7,9525.24,Yes,Critical,Yes
Meter-0869,Meter,2019-02-01,1.1,2020-02-29,Corrective,Electrical-Fault,2.9,1887.74,No,High,Yes
Motor-0241,Motor,2017-02-19,3.0,2020-03-01,Preventive,,1.1,661.96,No,Normal,Yes
Motor-0297,Motor,2017-11-30,2.3,2020-03-01,Corrective,Electrical-Fault,7.8,6120.35,No,High,Yes
Sensor-0836,Sensor,2018-08-10,1.6,2020-03-01,Preventive,,3.9,726.93,No,Normal,Yes
Pump-0126,Pump,2018-07-05,1.7,2020-03-02,Preventive,,2.4,424.09,No,Normal,Yes
Pipe-Section-0381,Pipe-Section,2018-05-15,1.8,2020-03-02,Corrective,Calibration-Drift,6.7,4040.53,Yes,High,Yes
Chlorinator-0573,Chlorinator,2019-12-15,0.2,2020-03-02,Calibration,,1.9,254.68,No,Normal,Yes
Sensor-0814,Sensor,2016-07-10,3.6,2020-03-02,Inspection,,1.0,194.54,No,Normal,Yes
Pump-0113,Pump,2018-10-12,1.4,2020-03-03,Preventive,,3.2,690.37,No,Normal,Yes
Motor-0283,Motor,2014-01-15,6.1,2020-03-04,Corrective,Bearing-Failure,10.5,3466.45,No,High,Yes
Sensor-0772,Sensor,2017-04-05,2.9,2020-03-04,Preventive,,1.0,234.53,No,Normal,Yes
Sensor-0795,Sensor,2019-09-02,0.5,2020-03-04,Corrective,Bearing-Failure,4.6,7355.35,No,High,Yes
Valve-0211,Valve,2016-08-03,3.6,2020-03-05,Corrective,Calibration-Drift,10.7,2330.41,Yes,High,Yes
Motor-0330,Motor,2019-11-30,0.3,2020-03-05,Emergency,Seal-Leak,8.5,7459.91,No,Critical,Yes
Chlorinator-0485,Chlorinator,2019-03-29,0.9,2020-03-06,Corrective,Software-Error,11.5,1722.23,No,High,Yes
Chlorinator-0494,Chlorinator,2018-12-04,1.3,2020-03-06,Preventive,,3.0,854.07,No,Normal,Yes
Sensor-0724,Sensor,2019-10-05,0.4,2020-03-06,Preventive,,3.8,593.98,No,Normal,Yes
Pump-0123,Pump,2017-12-01,2.3,2020-03-07,Preventive,,3.2,1133.72,No,Normal,Yes
Chlorinator-0599,Chlorinator,2015-12-16,4.2,2020-03-07,Preventive,,2.8,1289.68,No,Normal,Yes
Sensor-0788,Sensor,2019-11-28,0.3,2020-03-07,Corrective,Blockage,1.5,1565.59,Yes,High,Yes
Meter-0854,Meter,2015-10-11,4.4,2020-03-07,Preventive,,2.7,462.27,No,Normal,Yes
Meter-0906,Meter,2016-04-08,3.9,2020-03-07,Preventive,,0.5,1380.44,No,Normal,Yes
Valve-0146,Valve,2015-08-19,4.6,2020-03-08,Corrective,Calibration-Drift,7.6,1618.12,No,High,Yes
Valve-0150,Valve,2016-10-05,3.4,2020-03-08,Preventive,,3.6,801.49,No,Normal,Yes
Pipe-Section-0414,Pipe-Section,2019-03-25,1.0,2020-03-08,Preventive,,0.9,840.45,No,Normal,Yes
Chlorinator-0598,Chlorinator,2017-01-22,3.1,2020-03-08,Emergency,Calibration-Drift,15.1,18869.66,Yes,Critical,Yes
Filter-0610,Filter,2016-08-25,3.5,2020-03-09,Corrective,Calibration-Drift,9.7,7622.04,Yes,High,Yes
Sensor-0700,Sensor,2018-03-13,2.0,2020-03-09,Preventive,,3.3,1087.11,No,Normal,Yes
Valve-0208,Valve,2019-10-05,0.4,2020-03-10,Preventive,,1.9,231.76,No,Normal,Yes
Motor-0338,Motor,2019-07-30,0.6,2020-03-10,Calibration,,1.1,293.68,No,Normal,Yes
Chlorinator-0496,Chlorinator,2019-02-21,1.0,2020-03-10,Corrective,Wear,8.1,4733.42,No,High,Yes
Pump-0117,Pump,2018-04-22,1.9,2020-03-11,Corrective,Corrosion,8.8,6362.97,No,High,Yes
Valve-0168,Valve,2018-10-13,1.4,2020-03-11,Preventive,,2.0,1381.07,No,Normal,Yes
Chlorinator-0544,Chlorinator,2019-12-24,0.2,2020-03-11,Emergency,Mechanical-Break,13.6,8695.86,No,Critical,Yes
Pump-0072,Pump,2019-06-02,0.8,2020-03-12,Corrective,Electrical-Fault,5.3,5979.36,Yes,High,Yes
Motor-0291,Motor,2018-10-08,1.4,2020-03-12,Corrective,Software-Error,3.6,2015.17,No,High,Yes
Chlorinator-0537,Chlorinator,2014-03-31,6.0,2020-03-12,Corrective,Software-Error,5.4,7518.67,Yes,High,Yes
Chlorinator-0558,Chlorinator,2018-07-29,1.6,2020-03-12,Preventive,,2.5,1278.5,No,Normal,Yes
Filter-0656,Filter,2018-07-14,1.7,2020-03-12,Preventive,,3.4,1035.53,No,Normal,Yes
Sensor-0733,Sensor,2019-08-20,0.6,2020-03-12,Calibration,,1.4,172.03,No,Normal,Yes
Meter-0837,Meter,2018-08-06,1.6,2020-03-12,Preventive,,1.1,1029.29,No,Normal,Yes
Pipe-Section-0456,Pipe-Section,2018-01-10,2.2,2020-03-13,Preventive,,2.4,1436.66,No,Normal,Yes
Chlorinator-0510,Chlorinator,2019-09-22,0.5,2020-03-13,Corrective,Calibration-Drift,5.6,1435.4,No,High,Yes
Sensor-0702,Sensor,2017-09-18,2.5,2020-03-13,Emergency,Bearing-Failure,25.4,10336.8,No,Critical,Yes
Pump-0099,Pump,2019-01-26,1.1,2020-03-14,Preventive,,1.2,883.1,No,Normal,Yes
Valve-0145,Valve,2020-01-14,0.2,2020-03-14,Preventive,,2.7,1374.69,No,Normal,Yes
Pipe-Section-0388,Pipe-Section,2015-01-15,5.2,2020-03-14,Preventive,,3.9,1186.72,No,Normal,Yes
Pipe-Section-0391,Pipe-Section,2017-06-14,2.8,2020-03-14,Preventive,,3.0,1331.27,No,Normal,Yes
Filter-0647,Filter,2018-03-10,2.0,2020-03-14,Preventive,,3.4,754.99,No,Normal,Yes
Sensor-0748,Sensor,2020-01-14,0.2,2020-03-14,Preventive,,2.9,718.08,No,Normal,Yes
Pipe-Section-0369,Pipe-Section,2019-02-15,1.1,2020-03-15,Emergency,Wear,21.3,17043.84,No,Critical,Yes
Pipe-Section-0410,Pipe-Section,2019-04-21,0.9,2020-03-16,Preventive,,1.9,1410.94,No,Normal,Yes
Chlorinator-0518,Chlorinator,2019-11-09,0.4,2020-03-16,Calibration,,1.7,302.08,No,Normal,Yes
Chlorinator-0525,Chlorinator,2019-09-11,0.5,2020-03-16,Preventive,,2.3,1387.71,No,Normal,Yes
Chlorinator-0594,Chlorinator,2019-02-15,1.1,2020-03-16,Corrective,Bearing-Failure,7.1,3577.35,No,High,Yes
Valve-0217,Valve,2017-08-17,2.6,2020-03-17,Preventive,,3.4,824.1,No,Normal,Yes
Filter-0617,Filter,2016-07-12,3.7,2020-03-17,Preventive,,1.0,761.08,No,Normal,Yes
Motor-0248,Motor,2017-10-07,2.4,2020-03-18,Corrective,Corrosion,6.7,2314.45,Yes,High,Yes
Chlorinator-0568,Chlorinator,2019-02-12,1.1,2020-03-18,Preventive,,2.4,428.41,No,Normal,Yes
Meter-0901,Meter,2016-11-22,3.3,2020-03-18,Calibration,,1.0,331.33,No,Normal,Yes
Pump-0021,Pump,2019-02-22,1.1,2020-03-19,Preventive,,3.3,225.21,No,Normal,Yes
Valve-0137,Valve,2019-09-26,0.5,2020-03-19,Corrective,Wear,10.7,6927.14,No,High,Yes
Motor-0245,Motor,2018-03-09,2.0,2020-03-19,Corrective,Mechanical-Break,5.8,1153.31,Yes,High,Yes
Filter-0675,Filter,2019-09-30,0.5,2020-03-19,Preventive,,0.5,269.06,No,Normal,Yes
Pump-0011,Pump,2015-05-20,4.8,2020-03-20,Corrective,Corrosion,10.4,2508.06,No,High,Yes
Pump-0106,Pump,2017-09-25,2.5,2020-03-20,Corrective,Software-Error,8.1,2930.53,Yes,High,Yes
Motor-0256,Motor,2019-03-19,1.0,2020-03-22,Corrective,Corrosion,1.6,2323.52,Yes,High,Yes
Pump-0125,Pump,2019-10-13,0.4,2020-03-23,Preventive,,3.1,954.06,No,Normal,Yes
Pipe-Section-0482,Pipe-Section,2015-11-11,4.4,2020-03-23,Emergency,Calibration-Drift,11.2,20059.78,No,Critical,Yes
Filter-0685,Filter,2014-11-07,5.4,2020-03-23,Inspection,,0.3,328.41,No,Normal,Yes
Meter-0848,Meter,2016-04-25,3.9,2020-03-23,Emergency,Corrosion,42.7,17439.83,Yes,Critical,Yes
Meter-0895,Meter,2019-09-19,0.5,2020-03-23,Preventive,,3.9,1458.85,No,Normal,Yes
Pump-0065,Pump,2019-06-05,0.8,2020-03-24,Preventive,,1.3,296.77,No,Normal,Yes
Pump-0114,Pump,2019-10-28,0.4,2020-03-24,Inspection,,1.3,418.19,No,Normal,Yes
Valve-0162,Valve,2014-10-17,5.4,2020-03-24,Preventive,,2.0,425.62,No,Normal,Yes
Valve-0180,Valve,2018-06-26,1.7,2020-03-24,Preventive,,1.4,1314.96,No,Normal,Yes
Valve-0231,Valve,2019-12-28,0.2,2020-03-24,Corrective,Mechanical-Break,1.1,5585.66,Yes,High,Yes
Sensor-0687,Sensor,2015-05-19,4.9,2020-03-25,Preventive,,1.9,1381.79,No,Normal,Yes
Motor-0300,Motor,2015-03-30,5.0,2020-03-26,Preventive,,3.1,1069.03,No,Normal,Yes
Filter-0603,Filter,2016-08-24,3.6,2020-03-26,Preventive,,2.6,1000.01,No,Normal,Yes
Meter-0907,Meter,2019-05-10,0.9,2020-03-26,Preventive,,3.3,672.71,No,Normal,Yes
Sensor-0706,Sensor,2015-08-13,4.6,2020-03-27,Preventive,,1.0,201.4,No,Normal,Yes
Pump-0119,Pump,2018-06-08,1.8,2020-03-28,Preventive,,2.2,366.21,No,Normal,Yes
Pump-0029,Pump,2017-09-11,2.5,2020-03-29,Preventive,,2.1,341.08,No,Normal,Yes
Valve-0161,Valve,2016-03-17,4.0,2020-03-29,Preventive,,2.4,1290.89,No,Normal,Yes
Pipe-Section-0441,Pipe-Section,2019-01-11,1.2,2020-03-29,Preventive,,1.7,1192.79,No,Normal,Yes
Filter-0669,Filter,2016-05-06,3.9,2020-03-29,Corrective,Seal-Leak,10.7,3306.86,No,High,Yes
Pump-0003,Pump,2019-07-23,0.7,2020-03-30,Preventive,,0.7,895.37,No,Normal,Yes
Pump-0006,Pump,2015-05-22,4.9,2020-03-30,Preventive,,2.4,623.43,No,Normal,Yes
Chlorinator-0490,Chlorinator,2019-08-15,0.6,2020-03-30,Emergency,Electrical-Fault,40.8,21466.47,Yes,Critical,Yes
Filter-0641,Filter,2017-06-02,2.8,2020-03-30,Corrective,Blockage,3.4,7015.87,Yes,High,Yes
Motor-0254,Motor,2018-08-28,1.6,2020-03-31,Preventive,,0.7,633.57,No,Normal,Yes
Motor-0332,Motor,2016-11-08,3.4,2020-03-31,Calibration,,1.7,189.42,No,Normal,Yes
Pipe-Section-0432,Pipe-Section,2017-09-11,2.6,2020-03-31,Emergency,Calibration-Drift,22.8,15124.59,Yes,Critical,Yes
Pipe-Section-0467,Pipe-Section,2018-02-06,2.1,2020-03-31,Preventive,,3.6,931.17,No,Normal,Yes
Sensor-0737,Sensor,2018-06-21,1.8,2020-04-01,Preventive,,2.5,502.45,No,Normal,Yes
Valve-0191,Valve,2019-04-17,1.0,2020-04-02,Corrective,Bearing-Failure,4.7,5218.2,Yes,High,Yes
Pipe-Section-0480,Pipe-Section,2016-11-11,3.4,2020-04-02,Corrective,Software-Error,10.1,3447.34,Yes,High,Yes
Sensor-0765,Sensor,2018-05-13,1.9,2020-04-02,Preventive,,3.5,1010.62,No,Normal,Yes
Pump-0091,Pump,2015-12-07,4.3,2020-04-03,Preventive,,3.8,593.12,No,Normal,Yes
Pump-0110,Pump,2017-08-25,2.6,2020-04-03,Corrective,Mechanical-Break,6.2,5447.0,No,High,Yes
Valve-0206,Valve,2016-10-06,3.5,2020-04-03,Preventive,,1.7,1072.22,No,Normal,Yes
Motor-0239,Motor,2015-10-21,4.5,2020-04-03,Preventive,,1.0,1345.28,No,Normal,Yes
